auctions,repetition,bandwidth_exponent,method,bandwidth,true_reserve,population_target,population_target_bias,reserve_estimate,reserve_error,target_error,standard_error,ci_lower,ci_upper,covers_exact_reserve,covers_population_target,small_bandwidth_roots,large_bandwidth_roots,any_multiple_roots,any_missing_root,root_gap,estimate_outside_grid
500,6,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8172847080063002,0.0454280003241792,-0.0145486777200979,0.0309016806792965,0.7567174138748789,0.8778520021377214,True,True,1,1,False,False,0.0311281122995982,False
500,6,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.786156595706702,0.0142998880245811,-0.012550477651836,0.0470941031698063,0.6938521534938816,0.8784610379195225,True,True,1,1,False,False,0.0311281122995982,False
500,7,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8317697703008945,0.0599130626187736,-6.361542550359367e-05,0.0292600115369877,0.7744201476883985,0.8891193929133905,False,True,1,1,False,False,0.0329915355329049,False
500,7,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7987782347679897,0.0269215270858688,7.116140945162552e-05,0.0449207963709379,0.7107334738809514,0.886822995655028,True,True,1,1,False,False,0.0329915355329049,False
500,7,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8317697703008945,0.0599130626187736,-6.361542550359367e-05,0.0292600115369877,0.7744201476883985,0.8891193929133905,False,True,1,1,False,False,0.0329915355329049,False
500,7,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7987782347679897,0.0269215270858688,7.116140945162552e-05,0.0449207963709379,0.7107334738809514,0.886822995655028,True,True,1,1,False,False,0.0329915355329049,False
500,8,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.7896545838652199,0.017797876183099,-0.0421788018611781,0.0250877565980737,0.7404825809329953,0.8388265867974445,True,True,1,1,False,False,0.0484162156035153,False
500,8,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7412383682617046,-0.0306183394204162,-0.0574687050968334,0.0382133709832344,0.6663401611345651,0.8161365753888442,True,True,1,1,False,False,0.0484162156035153,False
500,8,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.7896545838652199,0.017797876183099,-0.0421788018611781,0.0250877565980737,0.7404825809329953,0.8388265867974445,True,True,1,1,False,False,0.0484162156035153,False
500,8,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7412383682617046,-0.0306183394204162,-0.0574687050968334,0.0382133709832344,0.6663401611345651,0.8161365753888442,True,True,1,1,False,False,0.0484162156035153,False
500,9,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.7516831807137675,-0.0201735269683533,-0.0801502050126306,0.0172045082824852,0.7179623444800964,0.7854040169474386,True,False,1,1,False,False,0.0516396993307394,False
500,9,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7000434813830282,-0.0718132262990927,-0.0986635919755098,0.0234287684171779,0.6541230952853595,0.7459638674806969,False,False,1,1,False,False,0.0516396993307394,False
500,9,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.7516831807137675,-0.0201735269683533,-0.0801502050126306,0.0172045082824852,0.7179623444800964,0.7854040169474386,True,False,1,1,False,False,0.0516396993307394,False
500,9,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7000434813830282,-0.0718132262990927,-0.0986635919755098,0.0234287684171779,0.6541230952853595,0.7459638674806969,False,False,1,1,False,False,0.0516396993307394,False
500,10,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.7993625193841389,0.027505811702018,-0.0324708663422591,0.0273536933662211,0.7457492803863455,0.8529757583819324,True,True,1,1,False,False,0.0451168427418147,False
500,10,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7542456766423243,-0.0176110310397965,-0.0444613967162137,0.0397666033452484,0.6763031340856374,0.8321882191990113,True,True,1,1,False,False,0.0451168427418147,False
500,10,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.7993625193841389,0.027505811702018,-0.0324708663422591,0.0273536933662211,0.7457492803863455,0.8529757583819324,True,True,1,1,False,False,0.0451168427418147,False
500,10,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7542456766423243,-0.0176110310397965,-0.0444613967162137,0.0397666033452484,0.6763031340856374,0.8321882191990113,True,True,1,1,False,False,0.0451168427418147,False
500,11,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8350736701356195,0.0632169624534986,0.0032402844092214,0.0291640024111186,0.7779122254098271,0.8922351148614119,False,True,1,1,False,False,0.0326313738274961,False
500,11,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8024422963081235,0.0305855886260025,0.0037352229495853,0.0429918847284443,0.7181782022403727,0.8867063903758743,True,True,1,1,False,False,0.0326313738274961,False
500,11,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8350736701356195,0.0632169624534986,0.0032402844092214,0.0291640024111186,0.7779122254098271,0.8922351148614119,False,True,1,1,False,False,0.0326313738274961,False
500,11,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.8024422963081235,0.0305855886260025,0.0037352229495853,0.0429918847284443,0.7181782022403727,0.8867063903758743,True,True,1,1,False,False,0.0326313738274961,False
500,12,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8278112644429709,0.05595455676085,-0.0040221212834271,0.0280689899181246,0.7727960442034466,0.8828264846824952,False,True,1,1,False,False,0.0461613391126747,False
500,12,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7816499253302963,0.0097932176481754,-0.0170571480282417,0.0413871516697215,0.7005311080576421,0.8627687426029506,True,True,1,1,False,False,0.0461613391126747,False
500,12,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8278112644429709,0.05595455676085,-0.0040221212834271,0.0280689899181246,0.7727960442034466,0.8828264846824952,False,True,1,1,False,False,0.0461613391126747,False
500,12,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7816499253302963,0.0097932176481754,-0.0170571480282417,0.0413871516697215,0.7005311080576421,0.8627687426029506,True,True,1,1,False,False,0.0461613391126747,False
500,13,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8255197082321822,0.0536630005500613,-0.0063136774942158,0.0355960514615319,0.7557514473675797,0.8952879690967848,True,True,1,1,False,False,0.0429259999790642,False
500,13,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7825937082531181,0.0107370005709972,-0.0161133651054199,0.0545598432989436,0.6756564153871885,0.8895310011190478,True,True,1,1,False,False,0.0429259999790642,False
500,13,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8255197082321822,0.0536630005500613,-0.0063136774942158,0.0355960514615319,0.7557514473675797,0.8952879690967848,True,True,1,1,False,False,0.0429259999790642,False
500,13,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7825937082531181,0.0107370005709972,-0.0161133651054199,0.0545598432989436,0.6756564153871885,0.8895310011190478,True,True,1,1,False,False,0.0429259999790642,False
500,14,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8315881997728858,0.0597314920907648,-0.0002451859535123,0.0377644610563547,0.7575698561024304,0.9056065434433412,True,True,1,1,False,False,0.0458796575407067,False
500,14,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7857085422321791,0.0138518345500582,-0.0129985311263589,0.0599634043726101,0.6681802696618632,0.9032368148024952,True,True,1,1,False,False,0.0458796575407067,False
500,14,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.8315881997728858,0.0597314920907648,-0.0002451859535123,0.0377644610563547,0.7575698561024304,0.9056065434433412,True,True,1,1,False,False,0.0458796575407067,False
500,14,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.7857085422321791,0.0138518345500582,-0.0129985311263589,0.0599634043726101,0.6681802696618632,0.9032368148024952,True,True,1,1,False,False,0.0458796575407067,False
500,15,0.2,$n^{-0.2}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.7735002871483954,0.0016435794662744,-0.0583330985780027,0.019559522131775,0.7351636237701162,0.8118369505266745,True,False,1,1,False,False,0.0639045800503285,False
500,15,0.2,$n^{-0.2}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.709595707098067,-0.0622610005840539,-0.0891113662604711,0.0279453331002591,0.6548228542215591,0.7643685599745749,False,False,1,1,False,False,0.0639045800503285,False
500,15,0.35,$n^{-0.35}$ DML,0.15,0.7718567076821209,0.8318333857263981,0.0599766780442772,0.7735002871483954,0.0016435794662744,-0.0583330985780027,0.019559522131775,0.7351636237701162,0.8118369505266745,True,False,1,1,False,False,0.0639045800503285,False
500,15,0.35,$n^{-0.35}$ Richardson,0.15,0.7718567076821209,0.7987070733585381,0.0268503656764171,0.709595707098067,-0.0622610005840539,-0.0891113662604711,0.0279453331002591,0.6548228542215591,0.7643685599745749,False,False,1,1,False,False,0.0639045800503285,False
