dgp,bidders,auctions,repetition,exact_reserve,regularized_target,population_root_count,dml_estimate,dml_target_error,dml_exact_error,standard_error,ci_lower,ci_upper,covers_regularized_target,covers_exact_reserve,sample_root_count,direct_estimate,direct_exact_error,maxima_below_exact_reserve
Heavy tail,3,10000,188,1.0026603621601993,1.047879714507363,1,1.0199438308602566,-0.02793588364710642,0.01728346870005737,0.015690180288307574,0.9891910774951738,1.0506965842253395,True,True,1,1.0181838592474457,0.01552349708724643,1287
Heavy tail,3,10000,189,1.0026603621601993,1.047879714507363,1,1.0353848695492827,-0.012494844958080398,0.03272450738908339,0.0150383432204001,1.0059097168372986,1.0648600222612667,True,False,1,0.9933687152387369,-0.009291646921462338,1241
Heavy tail,3,10000,190,1.0026603621601993,1.047879714507363,1,1.0211843793153932,-0.02669533519196987,0.018524017155193917,0.017513295562076144,0.986858320013724,1.0555104386170624,True,True,1,0.8775902491754669,-0.12507011298473236,1294
Heavy tail,3,10000,191,1.0026603621601993,1.047879714507363,1,1.0382748648855187,-0.00960484962184438,0.03561450272531941,0.017822727241667953,1.0033423194918494,1.073207410279188,True,False,1,0.9776674065362206,-0.02499295562397863,1277
Heavy tail,3,10000,192,1.0026603621601993,1.047879714507363,1,1.0428194690582495,-0.005060245449113543,0.040159106898050245,0.013779943006852475,1.0158107807648187,1.0698281573516804,True,False,1,0.970021036984326,-0.03263932517587331,1210
Heavy tail,3,10000,193,1.0026603621601993,1.047879714507363,1,1.0517409885226792,0.0038612740153161074,0.049080626362479896,0.01834988750815132,1.0157752090067025,1.0877067680386558,True,False,1,1.0232143219120955,0.020553959751896222,1269
Heavy tail,3,10000,194,1.0026603621601993,1.047879714507363,1,1.0625567257502297,0.014677011242866689,0.05989636359003048,0.01523689927617427,1.0326924031689282,1.0924210483315313,True,False,1,1.0512544390722802,0.04859407691208095,1281
Heavy tail,3,10000,195,1.0026603621601993,1.047879714507363,1,1.0386905734607164,-0.009189141046646698,0.03603021130051709,0.017586349787257437,1.0042213278776917,1.073159819043741,True,False,1,1.0237905814750277,0.02113021931482839,1245
Heavy tail,3,10000,196,1.0026603621601993,1.047879714507363,1,1.0221872074111946,-0.025692507096168438,0.01952684525099535,0.013883265691471585,0.9949760066559103,1.049398408166479,True,True,1,1.0158779992912648,0.013217637131065496,1225
Heavy tail,3,10000,197,1.0026603621601993,1.047879714507363,1,1.0333903396405013,-0.014489374866861748,0.03072997748030204,0.01585826336163653,1.0023081434516936,1.064472535829309,True,True,1,1.0567572513959618,0.0540968892357625,1282
Heavy tail,3,10000,198,1.0026603621601993,1.047879714507363,1,1.049312188703627,0.001432474196263911,0.0466518265434277,0.018510140987638958,1.0130323123678546,1.0855920650393993,True,False,1,1.005883346990363,0.0032229848301637,1280
Heavy tail,3,10000,199,1.0026603621601993,1.047879714507363,1,1.0628531576006595,0.014973443093296401,0.06019279544046019,0.015829063181751653,1.0318281937644262,1.0938781214368927,True,False,1,1.029992497623434,0.027332135463234764,1226
Heavy tail,3,10000,200,1.0026603621601993,1.047879714507363,1,1.0492587389004187,0.0013790243930555945,0.04659837674021938,0.017282997794532663,1.0153840632231346,1.0831334145777027,True,False,1,0.9734924733775757,-0.029167888782623552,1248
Heavy tail,5,2000,1,1.0026603621601993,1.0766509324424551,1,1.0830138131067073,0.0063628806642521685,0.08035345094650803,0.04747847954510978,0.9899559931982922,1.1760716330151224,True,True,1,0.9336249998237314,-0.0690353623364679,67
Heavy tail,5,2000,2,1.0026603621601993,1.0766509324424551,1,1.0490645882990683,-0.027586344143386787,0.046404226138869076,0.056284001826952965,0.9387479447182405,1.1593812318798962,True,True,1,0.9330227678111881,-0.06963759434901118,61
Heavy tail,5,2000,3,1.0026603621601993,1.0766509324424551,1,1.1684478953603212,0.0917969629178661,0.16578753320012196,0.041782932790570985,1.0865533470908022,1.2503424436298403,False,False,1,0.7897198179484535,-0.2129405442117458,76
Heavy tail,5,2000,4,1.0026603621601993,1.0766509324424551,1,1.1555788939192544,0.07892796147679926,0.15291853175905512,0.05445216844675412,1.0488526437636163,1.2623051440748925,True,False,1,1.1137221776152768,0.11106181545507754,64
Heavy tail,5,2000,5,1.0026603621601993,1.0766509324424551,1,1.012173505019493,-0.06447742742296203,0.009513142859293833,0.04371018702838427,0.92650153844386,1.0978454715951262,True,True,1,0.835973069340493,-0.1666872928197063,54
Heavy tail,5,2000,6,1.0026603621601993,1.0766509324424551,1,1.0766559608497979,5.028407342733132e-06,0.0739955986895986,0.03727363889559275,1.003599628614436,1.1497122930851598,True,False,1,1.062425769993583,0.0597654078333838,57
Heavy tail,5,2000,7,1.0026603621601993,1.0766509324424551,1,1.089005917919284,0.012354985476828784,0.08634555575908465,0.04848686977892366,0.9939716531525935,1.1840401826859743,True,True,1,1.1152890973145437,0.11262873515434446,71
Heavy tail,5,2000,8,1.0026603621601993,1.0766509324424551,1,1.0628260121179502,-0.013824920324504886,0.06016564995775098,0.046903666682599876,0.9708948254200545,1.154757198815846,True,True,1,0.8774661695805333,-0.12519419257966602,61
Heavy tail,5,2000,9,1.0026603621601993,1.0766509324424551,1,1.0326769262550022,-0.04397400618745295,0.03001656409480291,0.02724144019364668,0.9792837034754547,1.0860701490345497,True,True,1,1.0593925345394808,0.05673217237928152,58
Heavy tail,5,2000,10,1.0026603621601993,1.0766509324424551,1,1.082821700869608,0.006170768427152806,0.08016133870940867,0.05001814641656858,0.9847861338931335,1.1808572678460822,True,True,1,0.9443924047178942,-0.05826795744230506,64
Heavy tail,5,2000,11,1.0026603621601993,1.0766509324424551,1,1.1773794260224453,0.10072849357999014,0.174719063862246,0.041232636210056385,1.0965634590507347,1.2581953929941558,False,False,1,1.267565082231076,0.26490472007087673,60
Heavy tail,5,2000,12,1.0026603621601993,1.0766509324424551,1,1.0922620174838618,0.015611085041406625,0.08960165532366249,0.050957791280561104,0.992384746573962,1.1921392883937616,True,True,1,1.0141762596450898,0.01151589748489057,63
Heavy tail,5,2000,13,1.0026603621601993,1.0766509324424551,1,1.0356279789471612,-0.041022953495293946,0.03296761678696192,0.0648292433986868,0.9085626618857351,1.1626932960085874,True,True,1,0.8373856799085058,-0.1652746822516935,82
Heavy tail,5,2000,14,1.0026603621601993,1.0766509324424551,1,1.1335020981695978,0.05685116572714266,0.13084173600939852,0.05992498760902049,1.0160491224559176,1.250955073883278,True,False,1,0.9666369994224522,-0.03602336273774709,61
Heavy tail,5,2000,15,1.0026603621601993,1.0766509324424551,1,1.0782905281396071,0.0016395956971519965,0.07563016597940786,0.046720146132032105,0.9867190417208243,1.16986201455839,True,True,1,0.9510562413565337,-0.05160412080366561,63
Heavy tail,5,2000,16,1.0026603621601993,1.0766509324424551,1,1.0279237199887035,-0.04872721245375167,0.025263357828504196,0.05613010057557755,0.9179087228605715,1.1379387171168354,True,True,1,0.8404177296743405,-0.1622426324858588,63
Heavy tail,5,2000,17,1.0026603621601993,1.0766509324424551,1,1.0416171196877302,-0.03503381275472495,0.038956757527530916,0.06551100072090793,0.9132155582747506,1.1700186811007098,True,True,1,0.9331234211205197,-0.06953694103967956,64
Heavy tail,5,2000,18,1.0026603621601993,1.0766509324424551,1,1.0804363775503316,0.003785445107876484,0.07777601539013235,0.045117169134523585,0.9920067260466654,1.1688660290539978,True,True,1,1.0112000543660522,0.008539692205852933,61
Heavy tail,5,2000,19,1.0026603621601993,1.0766509324424551,1,1.095419073846153,0.018768141403697758,0.09275871168595362,0.044268831320312375,1.0086521644583406,1.1821859832339652,True,False,1,0.9104639228627646,-0.0921964392974347,77
Heavy tail,5,2000,20,1.0026603621601993,1.0766509324424551,1,1.0806127890360506,0.003961856593595492,0.07795242687585135,0.045524996746715354,0.9913837954124886,1.1698417826596128,True,True,1,0.9676623006355252,-0.03499806152467411,54
Heavy tail,5,2000,21,1.0026603621601993,1.0766509324424551,1,1.0987742006823127,0.022123268239857552,0.09611383852211342,0.03836628451833027,1.0235762830263853,1.1739721183382401,True,False,1,1.1369894978063506,0.13432913564615134,57
Heavy tail,5,2000,22,1.0026603621601993,1.0766509324424551,1,1.1757669622566056,0.09911602981415046,0.17310660009640633,0.06832984593912836,1.041840464215914,1.3096934602972972,True,False,1,1.0119979043777643,0.009337542217564998,55
Heavy tail,5,2000,23,1.0026603621601993,1.0766509324424551,1,1.076566106909989,-8.482553246613733e-05,0.07390574474978973,0.04377954274424775,0.9907582031312634,1.1623740106887146,True,True,1,1.1472162657060412,0.1445559035458419,60
Heavy tail,5,2000,24,1.0026603621601993,1.0766509324424551,1,1.199776127567941,0.12312519512548592,0.19711576540774178,0.061675610811902995,1.0788919303766111,1.320660324759271,False,False,1,0.6567915005330257,-0.34586886162717356,78
Heavy tail,5,2000,25,1.0026603621601993,1.0766509324424551,1,1.0615593185365622,-0.015091613905892975,0.05889895637636289,0.05000158180813991,0.963556218192608,1.1595624188805165,True,True,1,1.0481085391851033,0.045448177024904,62
Heavy tail,5,2000,26,1.0026603621601993,1.0766509324424551,1,1.1133627507376846,0.036711818295229515,0.11070238857748538,0.08507247408458425,0.9466207015318995,1.2801047999434698,True,True,1,0.953641507254747,-0.049018854905452325,64
Heavy tail,5,2000,27,1.0026603621601993,1.0766509324424551,1,1.1453941778883885,0.06874324544593335,0.14273381572818922,0.05267130910044217,1.042158412051522,1.248629943725255,True,False,1,1.0932621299293421,0.09060176776914286,65
Heavy tail,5,2000,28,1.0026603621601993,1.0766509324424551,1,1.0423036083917356,-0.0343473240507195,0.039643246231536367,0.037837038911653215,0.9681430121248953,1.116464204658576,True,True,1,0.9838638867958425,-0.0187964753643568,60
Heavy tail,5,2000,29,1.0026603621601993,1.0766509324424551,1,1.0631085859187663,-0.013542346523688797,0.060448223758567066,0.062239920841253564,0.9411183410699093,1.1850988307676233,True,True,1,0.8969941143558519,-0.10566624780434741,62
Heavy tail,5,2000,30,1.0026603621601993,1.0766509324424551,1,1.0240586892369419,-0.052592243205513256,0.021398327076742607,0.037907531867341956,0.9497599267769516,1.098357451696932,True,True,1,0.9660743108712949,-0.03658605128890435,62
Heavy tail,5,2000,31,1.0026603621601993,1.0766509324424551,1,1.1000137288383707,0.02336279639591554,0.0973533666781714,0.07898809537677685,0.9451970618998881,1.2548303957768534,True,True,1,0.8454080410429935,-0.15725232111720577,70
Heavy tail,5,2000,32,1.0026603621601993,1.0766509324424551,1,1.0860669462833228,0.009416013840867654,0.08340658412312352,0.049898150349366614,0.9882665715985642,1.1838673209680814,True,True,1,1.0195161875924779,0.016855825432278593,56
Heavy tail,5,2000,33,1.0026603621601993,1.0766509324424551,1,1.1045948713942477,0.02794393895179259,0.10193450923404845,0.04951847490096942,1.0075386605883476,1.2016510822001478,True,False,1,1.1220901479956253,0.11942978583542607,60
Heavy tail,5,2000,34,1.0026603621601993,1.0766509324424551,1,1.047340831274291,-0.029310101168164238,0.044680469114091625,0.037395508818821484,0.9740456339894008,1.120636028559181,True,True,1,1.1042229643940018,0.10156260223380253,53
Heavy tail,5,2000,35,1.0026603621601993,1.0766509324424551,1,1.083465759677142,0.006814827234686849,0.08080539751694271,0.04854594406912673,0.9883157093016536,1.1786158100526303,True,True,1,0.9658632736914191,-0.03679708846878016,62
Heavy tail,5,2000,36,1.0026603621601993,1.0766509324424551,1,1.1350194754748826,0.058368543032427445,0.1323591133146833,0.08574958934794086,0.9669502803529185,1.3030886705968467,True,True,1,0.9522586071092607,-0.05040175505093858,71
Heavy tail,5,2000,37,1.0026603621601993,1.0766509324424551,1,1.2090029168332093,0.13235198439075413,0.20634255467301,0.10589296785212363,1.001452699843047,1.4165531338233714,True,True,1,0.9430545756625759,-0.05960578649762338,70
Heavy tail,5,2000,38,1.0026603621601993,1.0766509324424551,1,1.0840853689269645,0.007434436484509366,0.08142500676676523,0.03408695762826661,1.0172749319755618,1.1508958058783672,True,False,1,1.1131892285367404,0.11052886637654113,63
Heavy tail,5,2000,39,1.0026603621601993,1.0766509324424551,1,1.1597287540770707,0.08307782163461552,0.15706839191687139,0.037027868587365655,1.087154131645834,1.2323033765083073,False,False,1,0.7759211300680149,-0.22673923209218438,69
Heavy tail,5,2000,40,1.0026603621601993,1.0766509324424551,1,1.0498131203431829,-0.026837812099272274,0.04715275818298359,0.04097239638796064,0.96950722342278,1.1301190172635858,True,True,1,1.0111385173281382,0.008478155167938928,55
Heavy tail,5,2000,41,1.0026603621601993,1.0766509324424551,1,1.0736773105035113,-0.0029736219389437935,0.07101694834331207,0.041123876865549525,0.9930745118470343,1.1542801091599884,True,True,1,0.9844124457292891,-0.01824791643091017,51
Heavy tail,5,2000,42,1.0026603621601993,1.0766509324424551,1,1.0905491007988453,0.013898168356390128,0.08788873863864599,0.04415620165227314,1.0040029455603898,1.1770952560373007,True,False,1,1.012752400063254,0.010092037903054685,63
Heavy tail,5,2000,43,1.0026603621601993,1.0766509324424551,1,1.127906606766034,0.051255674323578804,0.12524624460583467,0.05446957139651253,1.0211462468288695,1.2346669667031984,True,False,1,1.142890354023375,0.14022999186317575,74
Heavy tail,5,2000,44,1.0026603621601993,1.0766509324424551,1,1.0442826928714284,-0.03236823957102675,0.041622330711229116,0.04340028475832663,0.9592181347451082,1.1293472509977485,True,True,1,0.9729865603267833,-0.029673801833415947,58
Heavy tail,5,2000,45,1.0026603621601993,1.0766509324424551,1,1.1115881985146159,0.034937266072160744,0.10892783635441661,0.050780989149895664,1.0120574597808203,1.2111189372484115,True,False,1,1.1129349289639945,0.11027456680379522,61
Heavy tail,5,2000,46,1.0026603621601993,1.0766509324424551,1,1.0194844908820886,-0.05716644156036654,0.01682412872188932,0.048251549808001115,0.9249114532584064,1.1140575285057708,True,True,1,0.9527235120494639,-0.04993685011073534,68
Heavy tail,5,2000,47,1.0026603621601993,1.0766509324424551,1,1.0622146407841915,-0.014436291658263656,0.05955427862399221,0.047741432483906034,0.9686414331157357,1.1557878484526474,True,True,1,0.8315959001763205,-0.1710644619838788,64
Heavy tail,5,2000,48,1.0026603621601993,1.0766509324424551,1,1.0955269107673684,0.01887597832491328,0.09286654860716914,0.03560704400640532,1.025737104514814,1.1653167170199228,True,False,1,1.1239274256697198,0.12126706350952055,56
Heavy tail,5,2000,49,1.0026603621601993,1.0766509324424551,1,1.1177573152040023,0.04110638276154721,0.11509695304380307,0.048510009785251995,1.0226776960249084,1.2128369343830963,True,False,1,1.0096192074501877,0.006958845289988469,56
Heavy tail,5,2000,50,1.0026603621601993,1.0766509324424551,1,1.130220341401896,0.053569408959440956,0.12755997924169682,0.03935314268179734,1.0530881817455733,1.207352501058219,True,False,1,1.1019999728540053,0.09933961069380604,74
Heavy tail,5,2000,51,1.0026603621601993,1.0766509324424551,1,1.0306705251831723,-0.045980407259282874,0.02801016302297299,0.03194312237342146,0.9680620053312662,1.0932790450350782,True,True,1,1.0349297083355817,0.03226934617538246,45
Heavy tail,5,2000,52,1.0026603621601993,1.0766509324424551,1,1.1495364214263473,0.07288548898389213,0.146876059266148,0.043994087443329735,1.063308010037421,1.2357648328152735,True,False,1,1.1246181517179639,0.1219577895577646,74
Heavy tail,5,2000,53,1.0026603621601993,1.0766509324424551,1,1.0139118907883424,-0.0627390416541127,0.01125152862814316,0.03329663555309523,0.9486504851042757,1.079173296472409,True,True,1,1.0434262648178458,0.04076590265764657,57
Heavy tail,5,2000,54,1.0026603621601993,1.0766509324424551,1,1.130009421777632,0.05335848933517684,0.1273490596174327,0.04952922428956846,1.0329321421700777,1.2270867013851863,True,False,1,0.9750760667736834,-0.027584295386515856,55
Heavy tail,5,2000,55,1.0026603621601993,1.0766509324424551,1,1.0354579268671809,-0.04119300557527428,0.032797564706981586,0.04063465967430759,0.955813993905538,1.1151018598288238,True,True,1,0.9621404457920757,-0.040519916368123576,53
Heavy tail,5,2000,56,1.0026603621601993,1.0766509324424551,1,1.0882973973754584,0.011646464933003253,0.08563703521525912,0.04924064746632071,0.9917857283414698,1.184809066409447,True,True,1,1.0746473172175919,0.07198695505739261,56
Heavy tail,5,2000,57,1.0026603621601993,1.0766509324424551,1,1.1346327799651705,0.0579818475227154,0.13197241780497126,0.04536555944262632,1.045716283457623,1.223549276472718,True,False,1,1.134658811955172,0.13199844979497266,64
Heavy tail,5,2000,58,1.0026603621601993,1.0766509324424551,1,1.046072650691469,-0.03057828175098609,0.04341228853126977,0.0504942090665646,0.9471040009210024,1.1450413004619358,True,True,1,0.8287555964154559,-0.17390476574474334,60
Heavy tail,5,2000,59,1.0026603621601993,1.0766509324424551,1,1.1302788655221114,0.0536279330796563,0.12761850336191216,0.04380811219825753,1.0444149656135266,1.2161427654306962,True,False,1,1.1537858132556584,0.15112545109545916,78
Heavy tail,5,2000,60,1.0026603621601993,1.0766509324424551,1,1.134850810076466,0.05819987763401091,0.13219044791626677,0.04982262639531453,1.0371984623416495,1.2325031578112826,True,False,1,0.8118979269833658,-0.19076243517683344,72
Heavy tail,5,2000,61,1.0026603621601993,1.0766509324424551,1,1.0086305403769396,-0.06802039206551558,0.005970178216740285,0.04187354335911618,0.9265583953930718,1.0907026853608073,True,True,1,0.9689918712644767,-0.03366849089572255,61
Heavy tail,5,2000,62,1.0026603621601993,1.0766509324424551,1,1.0290855054526207,-0.04756542698983446,0.026425143292421405,0.032607373308148606,0.9651750537686494,1.092995957136592,True,True,1,1.0041939316876156,0.0015335695274163452,49
Heavy tail,5,2000,63,1.0026603621601993,1.0766509324424551,1,1.0455133815617716,-0.031137550880683484,0.04285301940157238,0.036698129577138826,0.9735850475905795,1.1174417155329637,True,True,1,1.0185099106040474,0.015849548443848116,51
Heavy tail,5,2000,64,1.0026603621601993,1.0766509324424551,1,1.0571193798281948,-0.019531552614260317,0.054459017667995546,0.038725448385683106,0.9812175009922559,1.1330212586641337,True,True,1,0.9224500494006003,-0.080210312759599,60
Heavy tail,5,2000,65,1.0026603621601993,1.0766509324424551,1,1.0408383008603976,-0.0358126315820575,0.038177938700198366,0.07050024317809818,0.9026578242313252,1.17901877748947,True,True,1,0.8426501570119467,-0.1600102051482526,66
Heavy tail,5,2000,66,1.0026603621601993,1.0766509324424551,1,1.1234642427086823,0.04681331026622715,0.12080388054848301,0.03685041726452617,1.051237424870211,1.1956910605471536,True,False,1,1.2367208848348668,0.23406052267466748,61
Heavy tail,5,2000,67,1.0026603621601993,1.0766509324424551,1,1.1301602629580927,0.053509330515637554,0.12749990079789342,0.04076202618532845,1.0502666916348489,1.2100538342813365,True,False,1,1.1606472344548944,0.1579868722946951,62
Heavy tail,5,2000,68,1.0026603621601993,1.0766509324424551,1,1.0525124354267286,-0.024138497015726568,0.049852073266529295,0.04729502974897531,0.959814177118737,1.1452106937347202,True,True,1,0.8434091933964599,-0.15925116876373935,58
Heavy tail,5,2000,69,1.0026603621601993,1.0766509324424551,1,1.1208344726156054,0.04418354017315029,0.11817411045540616,0.043575498486854526,1.0354264955813706,1.2062424496498403,True,False,1,1.0596373375653685,0.05697697540516922,68
Heavy tail,5,2000,70,1.0026603621601993,1.0766509324424551,1,1.2145942614879859,0.13794332904553075,0.2119338993277866,0.04121189129605859,1.133818954547711,1.2953695684282607,False,False,1,1.1150645253475473,0.11240416318734803,71
Heavy tail,5,2000,71,1.0026603621601993,1.0766509324424551,1,1.100769461196704,0.024118528754248914,0.09810909903650478,0.06990066551778838,0.9637641567818388,1.2377747656115692,True,True,1,0.9097314298836865,-0.09292893227651278,70
Heavy tail,5,2000,72,1.0026603621601993,1.0766509324424551,1,1.2106108771871003,0.13395994474464512,0.20795051502690098,0.04379153509949613,1.1247794683920878,1.2964422859821128,False,False,1,1.267109071841642,0.26444870968144274,80
Heavy tail,5,2000,73,1.0026603621601993,1.0766509324424551,1,1.0805689926906512,0.003918060248196076,0.07790863053045194,0.14131548107116498,0.8035906497911678,1.3575473355901346,True,True,1,0.7941703602776118,-0.20849000188258748,65
Heavy tail,5,2000,74,1.0026603621601993,1.0766509324424551,1,1.0729230351729442,-0.003727897269510949,0.07026267301274491,0.04119867294088099,0.9921736362088175,1.153672434137071,True,True,1,1.0457650889788768,0.0431047268186775,58
Heavy tail,5,2000,75,1.0026603621601993,1.0766509324424551,1,1.005521066075982,-0.07112986636647323,0.0028607039157826364,0.04254766548360805,0.9221276417281101,1.0889144904238537,True,True,1,0.9365187990154838,-0.06614156314471542,51
Heavy tail,5,2000,76,1.0026603621601993,1.0766509324424551,1,1.039933046672107,-0.03671788577034807,0.037272684511907794,0.03967478275154248,0.9621704724790838,1.1176956208651303,True,True,1,1.0113103048022567,0.008649942642057429,54
Heavy tail,5,2000,77,1.0026603621601993,1.0766509324424551,1,1.0423786194132152,-0.03427231302923994,0.03971825725301592,0.048963974455020744,0.9464092294813745,1.1383480093450558,True,True,1,0.8810669408539658,-0.12159342130623352,63
Heavy tail,5,2000,78,1.0026603621601993,1.0766509324424551,1,1.1001517597908648,0.023500827348409636,0.0974913976306655,0.031849915577416794,1.0377259252591278,1.1625775943226018,True,False,1,1.124909794707976,0.12224943254777676,54
Heavy tail,5,2000,79,1.0026603621601993,1.0766509324424551,1,1.112492416637838,0.03584148419538291,0.10983205447763877,0.04320215505942656,1.027816192721362,1.197168640554314,True,False,1,1.1640794310816427,0.16141906892144342,60
Heavy tail,5,2000,80,1.0026603621601993,1.0766509324424551,1,1.0854355197859034,0.008784587343448225,0.08277515762570409,0.04684424524835426,0.993620799099129,1.1772502404726777,True,True,1,0.785428811728009,-0.21723155043219022,59
Heavy tail,5,2000,81,1.0026603621601993,1.0766509324424551,1,1.0942661074566191,0.017615175014163986,0.09160574529641985,0.057118344252605445,0.9823141527215125,1.2062180621917258,True,True,1,0.7727111691730366,-0.22994919298716265,64
Heavy tail,5,2000,82,1.0026603621601993,1.0766509324424551,1,1.0235222430747115,-0.05312868936774362,0.020861880914512243,0.043420874894713496,0.938417328281073,1.10862715786835,True,True,1,0.9110065722770643,-0.091653789883135,67
Heavy tail,5,2000,83,1.0026603621601993,1.0766509324424551,1,1.0540638249689682,-0.02258710747348691,0.05140346280876895,0.04793495587312664,0.9601113114576401,1.1480163384802964,True,True,1,1.0675727887553554,0.06491242659515617,60
Heavy tail,5,2000,84,1.0026603621601993,1.0766509324424551,1,1.0940660123710537,0.017415079928598587,0.09140565021085445,0.04747676726342119,1.0010115485347482,1.1871204762073593,True,True,1,0.9097746315312852,-0.09288573062891403,51
Heavy tail,5,2000,85,1.0026603621601993,1.0766509324424551,1,1.1268495805768193,0.05019864813436414,0.12418921841662,0.053652045312865486,1.0216915717636028,1.2320075893900357,True,False,1,0.9557549775398215,-0.046905384620377744,66
Heavy tail,5,2000,86,1.0026603621601993,1.0766509324424551,1,1.0511961517553854,-0.025454780687069745,0.04853578959518612,0.04159537685328641,0.9696692131229441,1.1327230903878267,True,True,1,0.8604152410226673,-0.14224512113753196,54
Heavy tail,5,2000,87,1.0026603621601993,1.0766509324424551,1,1.0650737616878398,-0.011577170754615285,0.06241339952764058,0.06793972736557363,0.9319118960513155,1.1982356273243642,True,True,1,0.9461469972252082,-0.05651336493499104,66
Heavy tail,5,2000,88,1.0026603621601993,1.0766509324424551,1,0.9767213106562767,-0.09992962178617848,-0.025939051503922617,0.04920500208487754,0.8802795065699167,1.0731631147426366,False,True,1,0.7606980158030167,-0.2419623463571826,64
Heavy tail,5,2000,89,1.0026603621601993,1.0766509324424551,1,1.1391900236253605,0.06253909118290535,0.1365296614651612,0.09610831347938568,0.9508177292057646,1.3275623180449565,True,True,1,0.9511934696235178,-0.05146689253668146,68
Heavy tail,5,2000,90,1.0026603621601993,1.0766509324424551,1,0.997025746516278,-0.07962518592617718,-0.005634615643921315,0.05106965186408148,0.8969292288626782,1.0971222641698777,True,True,1,0.8059284604290398,-0.1967319017311595,70
Heavy tail,5,2000,91,1.0026603621601993,1.0766509324424551,1,1.177633854188687,0.10098292174623191,0.17497349202848778,0.04719213641953707,1.0851372668063943,1.2701304415709798,False,False,1,1.048940998490292,0.04628063633009272,63
Heavy tail,5,2000,92,1.0026603621601993,1.0766509324424551,1,1.0824254580910242,0.005774525648569062,0.07976509593082493,0.03951893667415977,1.0049683422096711,1.1598825739723773,True,False,1,0.9474714458453066,-0.055188916314892644,75
Heavy tail,5,2000,93,1.0026603621601993,1.0766509324424551,1,1.0252414902034361,-0.051409442239019,0.022581128043236864,0.04014339335246334,0.946560439232608,1.1039225411742644,True,True,1,1.0447347053084135,0.04207434314821423,62
Heavy tail,5,2000,94,1.0026603621601993,1.0766509324424551,1,1.095698076423873,0.019047143981417936,0.0930377142636738,0.04200153658179739,1.0133750647235502,1.178021088124196,True,False,1,1.0564457129128562,0.05378535075265689,64
Heavy tail,5,2000,95,1.0026603621601993,1.0766509324424551,1,1.1883016081007756,0.11165067565832043,0.1856412459405763,0.07974508817502689,1.0320012352777228,1.3446019809238283,True,False,1,1.1406257827514197,0.1379654205912204,81
Heavy tail,5,2000,96,1.0026603621601993,1.0766509324424551,1,1.0224366514364365,-0.05421428100601866,0.019776289276237202,0.03236893897532448,0.9589935310448005,1.0858797718280724,True,True,1,1.0016795584890898,-0.0009808036711094203,54
Heavy tail,5,2000,97,1.0026603621601993,1.0766509324424551,1,1.0770054705141368,0.00035453807168162044,0.07434510835393748,0.03933288731990547,0.9999130113671221,1.1540979296611515,True,True,1,0.9473065346051947,-0.05535382755500462,55
Heavy tail,5,2000,98,1.0026603621601993,1.0766509324424551,1,1.123778861164992,0.047127928722536794,0.12111849900479266,0.03860671198867045,1.0481097056671977,1.199448016662786,True,False,1,1.0653616294529313,0.06270126729273207,61
Heavy tail,5,2000,99,1.0026603621601993,1.0766509324424551,1,1.1018125625136101,0.025161630071155017,0.09915220035341088,0.06797702400577406,0.968577595462293,1.2350475295649272,True,True,1,0.8450675710113761,-0.15759279114882319,54
Heavy tail,5,2000,100,1.0026603621601993,1.0766509324424551,1,1.0717075397340077,-0.004943392708447458,0.0690471775738084,0.04772161946527146,0.9781731655820756,1.1652419138859398,True,True,1,0.8034506132324504,-0.1992097489277489,66
Heavy tail,5,2000,101,1.0026603621601993,1.0766509324424551,1,1.079865250798052,0.0032143183555968236,0.07720488863785269,0.04520127988752754,0.991270742218498,1.168459759377606,True,True,1,1.0833449238416104,0.08068456168141114,56
Heavy tail,5,2000,102,1.0026603621601993,1.0766509324424551,1,1.0850363773231895,0.008385444880734338,0.0823760151629902,0.061714432365568984,0.9640760898866743,1.2059966647597047,True,True,1,0.7348274050496063,-0.26783295711059296,70
Heavy tail,5,2000,103,1.0026603621601993,1.0766509324424551,1,1.0996524033298005,0.023001470887345388,0.09699204116960125,0.027444394836894308,1.0458613894494877,1.1534434172101133,True,False,1,1.110602898297674,0.10794253613747462,73
Heavy tail,5,2000,104,1.0026603621601993,1.0766509324424551,1,1.0622610948685063,-0.01438983757394885,0.059600732708307014,0.142605644456171,0.7827540317344112,1.3417681580026013,True,True,1,0.8439280955402819,-0.15873226661991735,71
Heavy tail,5,2000,105,1.0026603621601993,1.0766509324424551,1,1.046302196386156,-0.030348736056299064,0.0436418342259568,0.05917172357976168,0.9303256181698232,1.162278774602489,True,True,1,0.9489181674806471,-0.05374219467955221,76
Heavy tail,5,2000,106,1.0026603621601993,1.0766509324424551,1,1.1658183624971368,0.08916743005468164,0.1631580003369375,0.03653040243419875,1.0942187737261073,1.2374179512681662,False,False,1,1.1558659521589447,0.15320558999874545,75
Heavy tail,5,2000,107,1.0026603621601993,1.0766509324424551,1,1.1770661469515111,0.100415214509056,0.17440578479131186,0.06066750700405873,1.058157833223556,1.2959744606794663,True,False,1,0.8304487925929844,-0.17221156956721484,67
Heavy tail,5,2000,108,1.0026603621601993,1.0766509324424551,1,1.0975331360034355,0.02088220356098036,0.09487277384323622,0.044182625413979014,1.0109351901920367,1.1841310818148343,True,False,1,1.228352120053383,0.22569175789318363,71
